id_hecho;tipo_hecho;provincia_nombre;departamento_nombre;fecha_hecho;hora_hecho;cant_inculpados;cant_victimas;tipo_lugar;tipo_lugar_otro;tipo_lugar_ampliado;clase_arma;clase_arma_otro;en_ocasion_otro_delito;en_ocasion_otro_delito_otro;victima_sexo;victima_identidad_genero;victima_identidad_genero_otro;victima_clase;victima_clase_otro;victima_situacion_ocupacional;victima_situacion_ocupacional_otro;victima_relacion;victima_edad;inculpado_sexo;inculpado_identidad_genero;inculpado_edad;inculpado_clase;inculpado_relacion
11535;HD M;Neuquén;Confluencia;14/1/2017;22:38:00;3;1;Domicilio particular;;Domicilio particular;Arma de fuego;;Sí robo;;M;M;-----------;Civil;-------;Empleado de otros sectores;---------;No;45-49;M;M;SD;SD;No
11536;HD M;Neuquén;Confluencia;7/1/2017;10:35:00;2;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;Empleado de otros sectores;---------;No;40-44;M;M;30-34;Civil;No
11537;HD M;Neuquén;Confluencia;7/1/2017;16:38:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;Desocupado;---------;No;25-29;M;M;25-29;Civil;No
11538;HD M;Neuquén;Pehuenches;2/1/2017;22:00:00;1;1;Domicilio particular;;Domicilio particular;Ahorcamiento / asfixia;;No;;M;M;-----------;Civil;-------;Desocupado;---------;Padre/Madre;70-74;M;M;35-39;Civil;Hijo/a
11539;HD M;Neuquén;Confluencia;3/4/2017;23:55:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;Desocupado;---------;No;15-19;M;M;25-29;Civil;No
11540;HD M;Neuquén;Minas;12/4/2017;19:00:00;1;1;Domicilio particular;;Domicilio particular;Arma de fuego;;SD;;M;M;-----------;Civil;-------;Trabajador cuenta propia;Criancero;SD;70-74;F;F;SD;SD;SD
11541;HD M;Neuquén;Zapala ;17/3/2017;02:20:00;1;1;Vía pública;;Vía pública;Arma blanca;;No;;M;M;-----------;Civil detenido;-------;Empleado de otros sectores;---------;No;40-44;M;M;25-29;Civil;No
11542;HD M;Neuquén;Añelo;7/3/2017;21:00:00;1;1;Domicilio particular;;Domicilio particular;SD;;No;;M;M;-----------;Civil;-------;Jubilado/pensionado;---------;SD;70-74;SD;SD;SD;SD;SD
11543;HD F Cis Trans Travesti-Femicidio;Neuquén;Confluencia;11/3/2017;19:10:00;1;1;Domicilio particular;;Domicilio particular;Arma de fuego;;No;;F;F;-----------;Civil;-------;Trabajador cuenta propia;---------;Ex conyuge / ex pareja;40-44;M;M;45-49;Civil;Ex conyuge / ex pareja
11544;HD M;Neuquén;Lácar;12/3/2017;21:30:00;1;1;Otro lugar;;Campo/descampado/zona rural;Arma blanca;;Si otro delito;Lesiones;M;M;-----------;Civil;-------;Empleado de otros sectores;---------;No;20-24;M;M;30-34;Civil;No
11545;HD F Cis Trans Travesti-Femicidio;Neuquén;Collón Curá;8/6/2017;20:50:00;1;1;Domicilio particular;;Domicilio particular;Arma de fuego;;No;;F;F;-----------;Civil;-------;Estudiante;---------;Hijo/a;SD;M;M;30-34;Policía en servicio;Padre/Madre
11546;HD M;Neuquén;Confluencia;13/5/2017;14:00:00;1;2;Domicilio particular;;Domicilio particular;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;No;35-39;M;M;40-44;Civil;No
11547;HD M;Neuquén;Confluencia;21/2/2017;02:10:00;1;1;Vía pública;;Vía pública;Arma blanca;;No;;M;M;-----------;Civil;-------;Empleado de otros sectores;---------;SD;40-44;SD;SD;SD;SD;SD
11548;HD M;Neuquén;Confluencia;21/5/2017;21:35:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;Desocupado;---------;SD;35-39;SD;SD;SD;SD;SD
11567;HD F Cis Trans Travesti-Otro homicidio;Neuquén;Aluminé;22/4/2017;10:38:00;1;1;Domicilio particular;;Domicilio particular;Ahorcamiento / asfixia;;No;;F;F;-----------;Civil;-------; - Menor;---------;Hijo/a;4 o menos;F;F;25-29;Civil;Padre/Madre
11568;HD M;Salta;Capital;1/1/2017;07:30:00;1;1;Domicilio particular;;Domicilio particular;Arma blanca;;No;;M;M;-----------;Civil;-------;Trabajador cuenta propia;---------;Conyuge/ pareja;45-49;F;F;SD;Civil;Conyuge/ pareja
11569;HD M;Salta;Capital;5/1/2017;12:00:00;1;1;Comercio;;Comercio;Objeto contundente;;No;;M;M;-----------;Civil;-------;Rentista;---------;Cliente / proveedor;35-39;M;M;SD;Civil;Cliente / proveedor
11570;HD F Cis Trans Travesti-Femicidio;Salta;Capital;5/1/2017;14:37:00;1;1;Cárcel o comisaría;;Cárcel o comisaría;Arma blanca;;No;;F;F;-----------;Civil;-------;SD;---------;Conyuge/ pareja;15-19;M;M;35-39;Civil detenido;Conyuge/ pareja
11571;HD F Cis Trans Travesti-Femicidio;Salta;Grl. José de San Martín;6/1/2017;02:00:00;1;1;Vía pública;;Vía pública;Ahorcamiento / asfixia;;No;;F;F;-----------;Civil;-------;Ama de casa;---------;Conyuge/ pareja;45-49;M;M;45-49;Civil;Conyuge/ pareja
11572;HD M;Salta;Capital;8/1/2017;05:00:00;1;1;Vía pública;;Vía pública;Arma blanca;;No;;M;M;-----------;Civil;-------;SD;---------;SD;15-19;M;M;SD;SD;SD
11573;HD M;Salta;Orán;8/1/2017;06:30:00;4;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;No;15-19;M;M;20-24;Civil;No
11574;HD M;Salta;Orán;14/1/2017;06:30:00;1;1;Vía pública;;Vía pública;Arma blanca;;Sí robo;;M;M;-----------;Civil;-------;SD;---------;No;20-24;M;M;15-19;Civil;No
11575;HD M;Salta;Grl. José de San Martín;16/1/2017;11:30:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;SD;15-19;M;M;SD;SD;SD
11576;HD F Cis Trans Travesti-Femicidio;Salta;Capital;21/1/2017;08:00:00;1;1;Domicilio particular;;Domicilio particular;Quemaduras;;No;;F;F;-----------;Civil;-------;SD;---------;Conyuge/ pareja;25-29;M;M;20-24;SD;Conyuge/ pareja
11577;HD M;Salta;Grl. José de San Martín;22/1/2017;07:00:00;1;1;Domicilio particular;;Domicilio particular;Arma blanca;;No;;M;M;-----------;Civil;-------;SD;---------;Otros vínculos familiares;15-19;M;M;20-24;SD;Otros vínculos familiares
11578;HD M;Salta;Orán;25/1/2017;01:00:00;2;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;Desocupado;---------;No;SD;M;M;20-24;Civil;No
11579;HD F Cis Trans Travesti-Femicidio;Salta;La Caldera;27/1/2017;13:45:00;1;1;Domicilio particular;;Domicilio particular;Arma blanca;;No;;F;F;-----------;Civil;-------;Ama de casa;---------;SD;40-44;SD;SD;SD;SD;SD
11580;HD M;Salta;Grl. José de San Martín;27/1/2017;23:45:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;SD;15-19;M;M;SD;SD;SD
11582;HD M;Salta;Grl. José de San Martín;31/1/2017;11:30:00;1;1;Cárcel o comisaría;;Cárcel o comisaría;Arma blanca;;No;;M;M;-----------;Civil detenido;-------;SD;---------;SD;25-29;M;M;20-24;Civil detenido;SD
11584;HD M;Chubut;Rawson;24/2/2017;19:40:00;1;1;Domicilio particular;;Domicilio particular;Objeto contundente;;No;;M;M;-----------;SD;-------;SD;---------;No;SD;M;M;30-34;Civil;No
11585;HD M;Chubut;Rawson;7/2/2017;19:02:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;No;25-29;M;M;SD;Civil;No
11586;HD M;Neuquén;Confluencia;21/6/2017;07:45:00;1;1;Vía pública;;Vía pública;Arma blanca;;No;;M;M;-----------;Civil;-------;SD;---------;No;55-59;M;M;30-34;Civil;No
11587;HD M;Neuquén;Confluencia;16/6/2017;00:20:00;1;1;Domicilio particular;;Domicilio particular;Objeto contundente;;No;;M;M;-----------;Civil;-------;Jubilado/pensionado;---------;SD;60-64;SD;SD;SD;SD;SD
11588;HD F Cis Trans Travesti-Femicidio;Neuquén;Lácar;12/6/2017;10:00:00;1;1;Domicilio particular;;Domicilio particular;Arma blanca;;No;;F;F;-----------;Civil;-------;Ama de casa;---------;Conyuge/ pareja;30-34;M;M;35-39;Civil;Conyuge/ pareja
11589;HD F Cis Trans Travesti-Otro homicidio;Chubut;Rawson;29/4/2017;17:15:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;F;F;-----------;Civil;-------;Estudiante;---------;No;SD;F;F;25-29;Civil;No
11590;HD M;Chubut;Rawson;18/6/2017;07:45:00;1;1;Vía pública;;Vía pública;Arma blanca;;No;;M;M;-----------;Civil;-------;SD;---------;SD;25-29;M;M;15-19;Civil;SD
11591;HD M;Catamarca;Capital;7/2/2017;20:35:00;2;1;Vía pública;;Vía pública;Arma blanca;;No;;M;M;-----------;Civil;-------;Changarín;---------;No;20-24;M;M;20-24;Civil;No
11592;HD M;Santa Fe;La Capital;9/1/2017;01:30:00;1;1;Vía pública;;Vía pública;Arma blanca;;No;;M;M;-----------;Civil;-------;Changarín;---------;SD;35-39;M;M;20-24;Civil;SD
11593;HD M;Santa Fe;La Capital;21/1/2017;21:50:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;Estudiante;---------;SD;15-19;M;M;20-24;Civil;SD
11594;HD M;Santa Fe;La Capital;24/1/2017;11:00:00;1;1;Vía pública;;Vía pública;Arma blanca;;No;;M;M;-----------;Civil;-------;Changarín;---------;SD;30-34;M;M;20-24;Civil;SD
11595;HD M;Santa Fe;General López;4/1/2017;19:45:00;1;1;Otro lugar;;Campo/descampado/zona rural;Objeto contundente;;No;;M;M;-----------;Civil;-------;Empleado de otros sectores;---------;SD;35-39;SD;SD;SD;SD;SD
11596;HD M;Santa Fe;San Javier;15/1/2017;06:00:00;4;1;Domicilio particular;;Domicilio particular;Arma de fuego;;No;;M;M;-----------;Civil;-------;Changarín;---------;No;50-54;M;M;35-39;Civil;No
11597;HD F Cis Trans Travesti-Otro homicidio;Santa Fe;San Lorenzo;25/1/2017;14:00:00;1;1;Domicilio particular;;Domicilio particular;Golpes;;Sí robo;;F;F;-----------;Civil;-------;Jubilado/pensionado;---------;SD;75-79;SD;SD;SD;SD;SD
11598;HD M;Santa Fe;San Lorenzo;29/1/2017;17:00:00;1;1;Vía pública;;Vía pública;Arma blanca;;No;;M;M;-----------;Civil;-------;SD;---------;SD;30-34;M;M;15-19;Civil;SD
11599;HD M;Santa Fe;Rosario;2/1/2017;01:25:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;Desocupado;---------;SD;35-39;SD;SD;SD;SD;SD
11600;HD M;Santa Fe;Rosario;2/1/2017;21:00:00;1;1;Domicilio particular;;Domicilio particular;Arma de fuego;;No;;M;M;-----------;Civil;-------;Desocupado;---------;SD;50-54;SD;SD;SD;SD;SD
11601;HD M;Santa Fe;Rosario;7/1/2017;18:00:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;Desocupado;---------;SD;20-24;SD;SD;SD;SD;SD
11602;HD F Cis Trans Travesti-Otro homicidio;Santa Fe;Rosario;11/1/2017;00:10:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;F;F;-----------;Civil;-------; - Menor;---------;SD;4 o menos;SD;SD;SD;SD;SD
11603;HD M;Santa Fe;Rosario;11/1/2017;00:30:00;1;1;Vía pública;;Vía pública;Arma blanca;;No;;M;M;-----------;Civil;-------;Desocupado;---------;SD;25-29;SD;SD;SD;SD;SD
11604;HD M;Santa Fe;Rosario;11/1/2017;23:19:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;Desocupado;---------;SD;40-44;SD;SD;SD;SD;SD
11605;HD M;Santa Fe;Rosario;12/1/2017;21:00:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;Desocupado;---------;SD;15-19;SD;SD;SD;SD;SD
11606;HD M;Santa Fe;Rosario;15/1/2017;03:44:00;1;1;Domicilio particular;;Domicilio particular;Arma de fuego;;Sí robo;;M;M;-----------;Civil;-------;Desocupado;---------;SD;20-24;SD;SD;SD;SD;SD
11607;HD M;Santa Fe;Rosario;16/1/2017;01:30:00;1;1;Domicilio particular;;Domicilio particular;Arma de fuego;;No;;M;M;-----------;Civil;-------;Desocupado;---------;SD;25-29;SD;SD;SD;SD;SD
11608;HD M;Santa Fe;Rosario;12/1/2017;13:00:00;1;1;Vía pública;;Vía pública;Arma blanca;;No;;M;M;-----------;Civil;-------;Desocupado;---------;SD;60-64;SD;SD;SD;SD;SD
11609;HD M;Santa Fe;Rosario;20/1/2017;02:30:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;Desocupado;---------;SD;20-24;M;M;15-19;Civil;SD
11610;HD M;Santa Fe;Rosario;21/1/2017;19:00:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;Changarín;---------;SD;25-29;SD;SD;SD;SD;SD
11611;HD M;Santa Fe;Rosario;17/1/2017;21:00:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;Desocupado;---------;SD;20-24;SD;SD;SD;SD;SD
11612;HD M;Santa Fe;Rosario;22/1/2017;03:00:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;Desocupado;---------;SD;25-29;SD;SD;SD;SD;SD
11613;HD M;Santa Fe;Rosario;25/1/2017;22:00:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;Desocupado;---------;SD;30-34;SD;SD;SD;SD;SD
11614;HD F Cis Trans Travesti-Otro homicidio;Santa Fe;Rosario;29/1/2017;04:25:00;1;1;Domicilio particular;;Domicilio particular;Arma de fuego;;No;;F;F;-----------;Civil;-------;Ama de casa;---------;SD;80-84;SD;SD;SD;SD;SD
11615;HD M;Santa Fe;Rosario;29/1/2017;23:00:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;Desocupado;---------;SD;20-24;SD;SD;SD;SD;SD
11616;HD M;Santa Fe;Castellanos;6/1/2017;01:30:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;Desocupado;---------;No;15-19;M;M;15-19;Civil;No
11617;HD F Cis Trans Travesti-Femicidio;Santa Fe;San Martín;3/1/2017;16:30:00;1;1;Domicilio particular;;Domicilio particular;Objeto contundente;;No;;F;F;-----------;Civil;-------;Trabajador cuenta propia;Arquitecta;Padre/Madre;65-69;M;M;SD;Civil;Hijo/a
11624;HD M;Santa Fe;La Capital;3/2/2017;01:00:00;5;1;Domicilio particular;;Domicilio particular;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;Otras relaciones no familiares;45-49;M;M;35-39;Civil;Otras relaciones no familiares
11625;HD M;Santa Fe;La Capital;7/2/2017;21:45:00;1;1;Domicilio particular;;Domicilio particular;Quemaduras;;No;;M;M;-----------;Civil;-------;Desocupado;---------;Conyuge/ pareja;60-64;F;F;60-64;Civil;Conyuge/ pareja
11626;HD M;Santa Fe;La Capital;13/2/2017;23:00:00;1;1;Domicilio particular;;Domicilio particular;Arma de fuego;;No;;M;M;-----------;Civil;-------;Changarín;---------;SD;25-29;M;M;20-24;Civil;SD
11627;HD M;Santa Fe;La Capital;16/2/2017;03:00:00;1;1;Vía pública;;Vía pública;Arma blanca;;No;;M;M;-----------;Civil;-------;Changarín;---------;SD;20-24;SD;SD;SD;SD;SD
11628;HD M;Santa Fe;La Capital;26/2/2017;05:00:00;1;1;Vía pública;;Vía pública;Arma blanca;;No;;M;M;-----------;Policía en servicio;-------;Empleado de otros sectores;---------;SD;25-29;M;M;35-39;Civil;SD
11629;HD M;Santa Fe;Rosario;4/2/2017;20:00:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------; - Menor;---------;SD;4 o menos;M;M;25-29;Civil;SD
11630;HD F Cis Trans Travesti-Femicidio;Santa Fe;Rosario;5/2/2017;03:55:00;1;1;Domicilio particular;;Domicilio particular;Objeto contundente;;No;;F;F;-----------;Civil;-------;Ama de casa;---------;Conyuge/ pareja;30-34;M;M;25-29;Civil;Conyuge/ pareja
11631;HD M;Santa Fe;Rosario;6/2/2017;21:30:00;1;1;Domicilio particular;;Domicilio particular;Arma de fuego;;No;;M;M;-----------;Civil;-------;Trabajador cuenta propia;---------;SD;25-29;SD;SD;SD;SD;SD
11632;HD M;Santa Fe;Rosario;9/2/2017;22:00:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;SD;15-19;SD;SD;SD;SD;SD
11633;HD M;Santa Fe;Rosario;15/2/2017;21:00:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;SD;35-39;SD;SD;SD;SD;SD
11634;HD M;Santa Fe;Rosario;16/2/2017;05:50:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;Changarín;---------;SD;20-24;SD;SD;SD;SD;SD
11635;HD M;Santa Fe;Rosario;18/2/2017;21:30:00;1;1;Domicilio particular;;Domicilio particular;Arma blanca;;No;;M;M;-----------;Civil;-------;SD;---------;Otras relaciones no familiares;20-24;M;M;SD;SD;Otras relaciones no familiares
11636;HD M;Santa Fe;Rosario;7/2/2017;23:30:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;Trabajador cuenta propia;---------;SD;50-54;SD;SD;SD;SD;SD
11637;HD F Cis Trans Travesti-Femicidio;Santa Fe;Rosario;25/2/2017;18:30:00;1;1;Domicilio particular;;Domicilio particular;Arma de fuego;;No;;F;F;-----------;Civil;-------;Ama de casa;---------;Conyuge/ pareja;65-69;M;M;70-74;Civil;Conyuge/ pareja
11638;HD M;Santa Fe;Castellanos;25/2/2017;14:40:00;3;1;Vía pública;;Vía pública;Arma blanca;;No;;M;M;-----------;Civil;-------;SD;---------;No;20-24;M;M;45-49;Civil;No
11639;HD M;Santa Fe;Garay;3/2/2017;21:00:00;1;1;Comercio;;Comercio;Arma de fuego;;No;;M;M;-----------;Civil;-------;Changarín;---------;No;25-29;M;M;25-29;Civil;No
11654;HD M;Santa Fe;La Capital;6/3/2017;01:15:00;1;1;Vía pública;;Vía pública;Objeto contundente;;No;;M;M;-----------;Civil;-------;Changarín;---------;SD;50-54;SD;SD;SD;SD;SD
11655;HD F Cis Trans Travesti-Femicidio;Santa Fe;La Capital;8/3/2017;11:00:00;1;1;Domicilio particular;;Domicilio particular;SD;;No;;F;F;-----------;Civil;-------;Desocupado;---------;Ex conyuge / ex pareja;55-59;M;M;60-64;Civil;Ex conyuge / ex pareja
11656;HD M;Santa Fe;La Capital;12/3/2017;23:30:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;SD;25-29;SD;SD;SD;SD;SD
11657;HD M;Santa Fe;La Capital;21/3/2017;21:00:00;2;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;SD;20-24;M;M;30-34;Civil;SD
11658;HD F Cis Trans Travesti-Otro homicidio;Santa Fe;La Capital;26/3/2017;00:00:00;1;1;Vía pública;;Vía pública;Arma blanca;;No;;F;F;-----------;Civil;-------;Desocupado;---------;SD;15-19;F;F;15-19;Civil;SD
11659;HD M;Santa Fe;La Capital;30/3/2017;15:30:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;SD;15-19;SD;SD;SD;SD;SD
11660;HD M;Santa Fe;La Capital;26/3/2017;19:50:00;1;1;Domicilio particular;;Domicilio particular;Objeto contundente;;No;;M;M;-----------;Civil;-------;Empleado de otros sectores;Carnicero;SD;40-44;SD;SD;SD;SD;SD
11661;HD M;Santa Fe;Rosario;3/3/2017;16:19:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;SD;20-24;SD;SD;SD;SD;SD
11662;HD M;Santa Fe;Rosario;3/3/2017;22:00:00;1;1;Comercio;;Comercio;Arma de fuego;;Sí robo;;M;M;-----------;Civil;-------;Patrón/empleador;---------;SD;30-34;SD;SD;SD;SD;SD
11663;HD M;Santa Fe;Rosario;4/3/2017;02:40:00;1;1;Domicilio particular;;Domicilio particular;Arma blanca;;No;;M;M;-----------;Civil;-------;SD;---------;SD;45-49;M;M;SD;SD;SD
11664;HD M;Santa Fe;Rosario;4/3/2017;07:10:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;SD;20-24;SD;SD;SD;SD;SD
11665;HD M;Santa Fe;Rosario;4/3/2017;21:00:00;1;1;Domicilio particular;;Domicilio particular;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;SD;30-34;SD;SD;SD;SD;SD
11666;HD M;Santa Fe;Rosario;7/3/2017;16:15:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;Desocupado;---------;SD;20-24;SD;SD;SD;SD;SD
11667;HD M;Santa Fe;Rosario;9/3/2017;21:30:00;1;1;Domicilio particular;;Domicilio particular;Arma de fuego;;Sí robo;;M;M;-----------;Civil;-------;SD;---------;SD;60-64;SD;SD;SD;SD;SD
11668;HD M;Santa Fe;Rosario;10/3/2017;05:40:00;2;2;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;SD;20-24;SD;SD;SD;SD;SD
11670;HD M;Santa Fe;Rosario;17/3/2017;19:00:00;1;1;Domicilio particular;;Domicilio particular;Arma de fuego;;No;;M;M;-----------;Civil;-------;Changarín;---------;SD;20-24;SD;SD;SD;SD;SD
11671;HD M;Santa Fe;Rosario;19/3/2017;03:30:00;1;1;Vía pública;;Vía pública;Arma blanca;;No;;M;M;-----------;Civil;-------;SD;---------;SD;30-34;SD;SD;SD;SD;SD
11672;HD M;Santa Fe;Rosario;23/3/2017;20:00:00;1;1;Vía pública;;Vía pública;Arma de fuego;;SD;;M;M;-----------;Civil;-------;Changarín;---------;SD;20-24;SD;SD;SD;SD;SD
11673;HD F Cis Trans Travesti-Otro homicidio;Santa Fe;Rosario;25/3/2017;17:00:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;F;F;-----------;Civil;-------;SD;---------;SD;30-34;SD;SD;SD;SD;SD
11674;HD M;Santa Fe;Rosario;26/3/2017;16:30:00;1;1;Domicilio particular;;Domicilio particular;Arma de fuego;;Sí robo;;M;M;-----------;Civil;-------;Jubilado/pensionado;---------;SD;90 y más;SD;SD;SD;SD;SD
11675;HD M;Santa Fe;Castellanos;12/3/2017;01:45:00;1;1;Vía pública;;Vía pública;Objeto contundente;;No;;M;M;-----------;Civil;-------;Desocupado;---------;SD;15-19;M;M;25-29;Civil;SD
11676;HD M;Santa Fe;San Lorenzo;17/3/2017;04:00:00;1;1;Vía pública;;Vía pública;Arma de fuego;;Sí robo;;M;M;-----------;Civil;-------;SD;---------;SD;40-44;SD;SD;SD;SD;SD
11677;HD M;Santa Fe;San Lorenzo;18/3/2017;02:20:00;1;1;Vía pública;;Vía pública;Arma blanca;;No;;M;M;-----------;Civil;-------;SD;---------;SD;35-39;SD;SD;SD;SD;SD
11678;HD F Cis Trans Travesti-Otro homicidio;Santa Fe;San Lorenzo;18/3/2017;15:00:00;1;1;Vía pública;;Vía pública;Arma blanca;;No;;F;F;-----------;Civil;-------;SD;---------;SD;50-54;F;F;25-29;Civil;SD
11679;HD M;Santa Fe;San Lorenzo;25/3/2017;04:50:00;1;1;Domicilio particular;;Domicilio particular;Arma blanca;;No;;M;M;-----------;Civil;-------;SD;---------;Conyuge/ pareja;35-39;F;F;40-44;Civil;Conyuge/ pareja
11680;HD M;Santa Fe;San Lorenzo;30/3/2017;04:30:00;1;1;Vía pública;;Vía pública;Arrollamiento por rodado o tren;;No;;M;M;-----------;Civil;-------;Empleado de otros sectores;---------;SD;35-39;M;M;20-24;Civil;SD
11685;HD M;Santa Fe;General Obligado;22/4/2017;19:00:00;1;1;Domicilio particular;;Domicilio particular;Arma blanca;;No;;M;M;-----------;Civil;-------;SD;---------;Otros vínculos familiares;25-29;M;M;25-29;Civil;Otros vínculos familiares
11686;HD M;Santa Fe;Garay;6/4/2017;00:40:00;1;1;Vía pública;;Vía pública;Arma blanca;;No;;M;M;-----------;Civil;-------;Changarín;---------;SD;25-29;SD;SD;SD;SD;SD
11687;HD M;Santa Fe;San Javier;14/4/2017;00:00:00;3;1;Vía pública;;Vía pública;Golpes;;No;;M;M;-----------;Civil;-------;Changarín;---------;No;25-29;M;M;20-24;Civil;No
11688;HD M;Santa Fe;San Cristóbal;2/4/2017;07:00:00;1;1;Domicilio particular;;Domicilio particular;Arma blanca;;No;;M;M;-----------;Civil;-------;Empleado de otros sectores;---------;Otras relaciones no familiares;20-24;M;M;25-29;Civil;Otras relaciones no familiares
11689;HD F Cis Trans Travesti-Femicidio;Santa Fe;San Cristóbal;16/4/2017;13:00:00;1;1;Domicilio particular;;Domicilio particular;Arma blanca;;No;;F;F;-----------;Civil;-------;Empleado de otros sectores;---------;Ex conyuge / ex pareja;25-29;M;M;25-29;Civil;Ex conyuge / ex pareja
11690;HD M;Santa Fe;Rosario;1/4/2017;22:50:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;Changarín;---------;SD;35-39;M;M;20-24;Civil;SD
11691;HD F Cis Trans Travesti-Femicidio;Santa Fe;Rosario;3/4/2017;22:00:00;2;1;Vía pública;;Vía pública;Quemaduras;Calcinado;No;Violencia de género;F;F;-----------;Civil;-------;SD;---------;SD;20-24;M;M;40-44;Civil;SD
11692;HD M;Santa Fe;Rosario;5/4/2017;19:00:00;1;1;Domicilio particular;;Domicilio particular;Arma blanca;;No;;M;M;-----------;Civil;-------;Trabajador cuenta propia;---------;SD;35-39;SD;SD;SD;SD;SD
11693;HD M;Santa Fe;Rosario;9/4/2017;00:30:00;1;1;Vía pública;;Vía pública;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;SD;40-44;SD;SD;SD;SD;SD
11694;HD M;Santa Fe;Rosario;11/4/2017;17:50:00;1;1;Otro lugar;;Hotel/Motel/Hospedaje temporario;Arma blanca;;No;;M;M;-----------;Civil;-------;Trabajador/a sexual;---------;SD;15-19;M;M;30-34;Civil;SD
11695;HD M;Santa Fe;Rosario;21/4/2017;19:35:00;1;1;Domicilio particular;;Domicilio particular;Arma de fuego;;No;;M;M;-----------;Civil;-------;SD;---------;SD;20-24;M;M;15-19;Civil;SD
11696;HD M;Santa Fe;Rosario;22/4/2017;22:40:00;1;1;Domicilio particular;;Domicilio particular;Arma de fuego;;No;;M;M;-----------;Civil;-------;Desocupado;---------;SD;45-49;SD;SD;SD;SD;SD
11697;HD M;Santa Fe;Rosario;22/4/2017;09:00:00;2;1;Domicilio particular;;Domicilio particular;Golpes;;No;;M;M;-----------;Civil;-------; - Menor;---------;Hijo/a;4 o menos;M;M;20-24;Civil;Padre/Madre
11698;HD M;Santa Fe;Rosario;26/4/2017;13:10:00;1;1;Domicilio particular;;Domicilio particular;Arma blanca;;No;;M;M;-----------;Civil;-------;Desocupado;---------;SD;40-44;SD;SD;SD;SD;SD
